date,clients,female,email,live_with_parents,work,family,state,education,age,monthly_spent_electronics
5/31/18 0:00,8664,0,0,0,2,5,4,4,41,7833.333333
6/30/18 0:00,8665,1,1,1,2,0,2,5,60,4750
6/30/18 0:00,8666,0,1,0,2,4,1,4,51,5833.333333
6/30/18 0:00,8667,1,1,0,6,0,6,5,74,5000
10/31/17 0:00,8668,0,0,0,3,4,2,3,89,7166.666667
7/31/18 0:00,8669,0,1,0,2,0,1,1,76,5166.666667
10/31/17 0:00,8670,0,1,0,2,0,1,3,68,4000
8/31/18 0:00,8671,1,1,1,1,0,4,4,52,6583.333333
10/31/18 0:00,8672,1,1,0,6,3,3,3,71,5333.333333
3/31/18 0:00,8673,1,1,1,4,0,6,1,58,6000
12/31/17 0:00,8674,0,1,1,6,0,4,3,63,1916.666667
1/31/18 0:00,8675,1,0,0,3,0,2,1,71,6916.666667
9/30/18 0:00,8676,1,1,0,5,0,5,5,53,3500
9/30/18 0:00,8677,0,0,0,2,3,6,1,46,6250
5/31/18 0:00,8678,0,1,1,4,5,2,1,67,2500
3/31/18 0:00,8679,1,1,0,2,0,6,4,78,5833.333333
9/30/18 0:00,8680,1,1,0,3,6,5,1,53,7166.666667
10/31/18 0:00,8681,0,1,0,1,2,6,2,43,6416.666667
3/31/18 0:00,8682,1,1,0,6,0,3,1,67,7166.666667
7/31/18 0:00,8683,0,1,0,2,1,3,1,30,6666.666667
4/30/18 0:00,8684,1,1,1,1,1,6,5,42,8500
4/30/18 0:00,8685,1,1,1,2,0,5,2,33,6750
10/31/17 0:00,8686,0,1,0,5,0,2,3,31,4250
11/30/17 0:00,8687,0,1,0,6,4,2,1,81,4500
7/31/18 0:00,8688,1,1,1,2,0,4,1,31,5083.333333
5/31/18 0:00,8689,0,0,0,4,1,5,1,47,6833.333333
3/31/18 0:00,8690,1,1,0,1,0,5,5,76,5666.666667
10/31/17 0:00,8691,1,1,0,3,0,6,4,59,3750
2/28/18 0:00,8692,1,0,1,6,3,2,4,42,7750
4/30/18 0:00,8693,0,1,1,2,0,2,4,56,3083.333333
1/31/18 0:00,8694,0,1,1,1,4,5,1,49,5750
10/31/17 0:00,8695,1,1,0,6,1,6,1,68,5666.666667
7/31/18 0:00,8696,0,1,1,5,0,5,3,55,4583.333333
2/28/18 0:00,8697,0,0,0,1,0,6,1,71,3750
11/30/17 0:00,8698,0,0,1,6,0,1,2,90,4166.666667
10/31/18 0:00,8699,1,0,0,2,0,3,4,52,3750
4/30/18 0:00,8700,0,1,0,2,0,4,4,73,4250
2/28/18 0:00,8701,0,0,0,2,2,6,1,43,3000
4/30/18 0:00,8702,0,0,0,2,0,5,4,32,4416.666667
3/31/18 0:00,8703,1,1,1,2,5,6,2,64,5500
10/31/17 0:00,8704,1,1,0,4,0,6,3,74,6583.333333
1/31/18 0:00,8705,1,1,0,4,3,6,5,38,3500
11/30/17 0:00,8706,1,1,1,3,0,1,1,50,7166.666667
2/28/18 0:00,8707,1,1,0,3,6,1,3,65,4083.333333
10/31/18 0:00,8708,0,1,0,2,0,1,4,54,6500
11/30/17 0:00,8709,1,1,0,3,3,1,1,55,4250
5/31/18 0:00,8710,0,1,0,6,0,4,5,34,4500
3/31/18 0:00,8711,0,0,0,2,0,6,4,33,6916.666667
12/31/17 0:00,8712,1,1,0,2,0,6,5,53,5666.666667
8/31/18 0:00,8713,0,1,0,3,4,5,5,88,6000
9/30/18 0:00,8714,1,0,1,1,0,3,3,33,5250
11/30/17 0:00,8715,1,1,1,2,0,1,4,54,8333.333333
10/31/18 0:00,8716,0,0,0,3,0,2,2,27,7333.333333
6/30/18 0:00,8717,1,1,0,4,0,1,1,60,3333.333333
8/31/18 0:00,8718,1,1,1,6,1,4,3,28,1750
10/31/17 0:00,8719,1,1,0,3,0,1,4,73,2833.333333
12/31/17 0:00,8720,1,1,0,3,4,3,2,47,6416.666667
6/30/18 0:00,8721,1,0,0,2,0,3,1,62,833.3333333
12/31/17 0:00,8722,1,0,1,4,2,5,3,50,6916.666667
10/31/18 0:00,8723,0,1,0,2,3,5,2,44,4083.333333
2/28/18 0:00,8724,1,1,0,2,4,6,1,58,3166.666667
12/31/17 0:00,8725,1,0,0,3,0,5,4,34,4416.666667
11/30/17 0:00,8726,1,1,0,5,0,6,3,61,5583.333333
3/31/18 0:00,8727,1,1,0,3,0,5,5,56,4250
8/31/18 0:00,8728,1,1,0,1,0,6,1,73,6000
10/31/18 0:00,8729,1,1,1,4,1,5,1,44,5416.666667
5/31/18 0:00,8730,1,0,1,4,0,4,1,34,6000
8/31/18 0:00,8731,1,0,0,2,0,2,1,38,4000
10/31/17 0:00,8732,1,1,0,2,1,2,4,55,8500
7/31/18 0:00,8733,1,1,0,3,0,6,1,1003,4250
7/31/18 0:00,8734,0,1,0,4,0,4,5,63,5000
10/31/17 0:00,8735,1,1,0,3,99,4,5,36,6000
8/31/18 0:00,8736,1,1,1,3,0,1,5,41,2250
10/31/17 0:00,8737,0,1,0,2,0,3,1,88,2750
5/31/18 0:00,8738,0,1,1,1,0,1,1,33,4083.333333
9/30/18 0:00,8739,1,1,0,3,0,6,2,26,6083.333333
8/31/18 0:00,8740,1,1,0,4,0,4,5,47,5250
2/28/18 0:00,8741,1,0,1,2,0,1,4,41,2333.333333
5/31/18 0:00,8742,1,1,0,2,0,4,1,28,4583.333333
5/31/18 0:00,8743,0,1,0,2,0,5,5,37,3666.666667
12/31/17 0:00,8744,0,1,0,3,0,5,1,88,5000
2/28/18 0:00,8745,0,1,1,4,0,5,4,34,4250
4/30/18 0:00,8746,0,1,1,3,0,3,5,53,1916.666667
12/31/17 0:00,8747,1,0,0,3,1,4,1,32,5583.333333
8/31/18 0:00,8748,0,0,0,1,1,6,3,58,6333.333333
6/30/18 0:00,8749,1,0,1,4,0,5,2,64,8583.333333
10/31/18 0:00,8750,0,1,0,5,2,5,3,49,3583.333333
6/30/18 0:00,8751,0,1,1,1,4,3,1,49,7750
1/31/18 0:00,8752,0,1,0,2,0,5,2,48,5500
5/31/18 0:00,8753,0,1,0,2,0,1,4,28,6916.666667
12/31/17 0:00,8754,1,1,0,2,2,3,4,25,7000
9/30/18 0:00,8755,1,0,1,3,4,6,5,35,3750
10/31/17 0:00,8756,0,1,1,2,0,5,1,53,4250
6/30/18 0:00,8757,1,1,1,2,1,3,2,65,2750
2/28/18 0:00,8758,0,1,0,2,0,3,5,66,3666.666667
10/31/17 0:00,8759,1,1,0,2,0,2,5,51,6583.333333
3/31/18 0:00,8760,0,1,0,1,1,6,3,53,7083.333333
10/31/17 0:00,8761,1,1,0,5,0,6,4,209,4500
6/30/18 0:00,8762,1,0,0,1,2,6,1,59,2416.666667
2/28/18 0:00,8763,1,1,0,2,0,5,5,42,3583.333333
2/28/18 0:00,8764,0,1,0,1,0,1,2,44,4416.666667
7/31/18 0:00,8765,0,1,1,1,0,5,5,52,6083.333333
12/31/17 0:00,8766,0,1,0,1,0,3,1,53,6416.666667
2/28/18 0:00,8767,1,1,0,2,0,6,1,30,6166.666667
2/28/18 0:00,8768,1,1,0,1,0,1,5,79,5250
3/31/18 0:00,8769,0,1,1,3,0,3,3,81,4833.333333
3/31/18 0:00,8770,1,1,0,1,0,3,1,87,3250
7/31/18 0:00,8771,1,1,0,2,2,5,5,23,3250
4/30/18 0:00,8772,1,1,1,1,2,6,5,53,5583.333333
1/31/18 0:00,8773,1,1,0,2,0,4,1,74,5000
5/31/18 0:00,8774,1,1,0,3,0,3,3,49,5500
10/31/18 0:00,8775,0,1,0,1,1,6,3,67,4083.333333
12/31/17 0:00,8776,1,1,0,3,0,5,2,49,4583.333333
3/31/18 0:00,8777,0,0,0,2,0,6,1,48,3666.666667
11/30/17 0:00,8778,1,1,0,1,0,3,5,47,5583.333333
6/30/18 0:00,8779,1,0,0,1,0,4,4,89,4333.333333
2/28/18 0:00,8780,0,0,1,2,0,3,5,50,5166.666667
12/31/17 0:00,8781,1,0,0,2,0,6,2,69,2916.666667
5/31/18 0:00,8782,1,1,0,4,3,2,2,85,3583.333333
4/30/18 0:00,8783,1,1,1,3,3,6,4,42,4833.333333
9/30/18 0:00,8784,0,0,0,2,2,6,4,35,6333.333333
9/30/18 0:00,8785,1,1,1,6,0,1,1,73,5166.666667
12/31/17 0:00,8786,0,1,0,2,3,6,1,93,3833.333333
11/30/17 0:00,8787,0,1,0,2,0,6,5,31,6500
1/31/18 0:00,8788,1,1,0,1,1,5,3,78,7166.666667
1/31/18 0:00,8789,0,1,0,2,0,2,1,32,2000
3/31/18 0:00,8790,0,1,0,1,0,5,4,30,4750
9/30/18 0:00,8791,1,1,0,3,0,6,1,56,2500
3/31/18 0:00,8792,1,0,0,6,3,1,1,65,4333.333333
12/31/17 0:00,8793,1,1,0,4,0,6,5,43,5000
12/31/17 0:00,8794,1,1,0,2,0,6,4,60,2916.666667
3/31/18 0:00,8795,0,1,0,3,0,4,4,39,4333.333333
3/31/18 0:00,8796,1,1,1,1,0,5,1,1003,2666.666667
5/31/18 0:00,8797,0,0,0,2,0,6,4,51,7083.333333
7/31/18 0:00,8798,0,1,0,2,0,2,2,54,2083.333333
11/30/17 0:00,8799,0,0,0,1,0,3,2,60,6750
3/31/18 0:00,8800,0,0,1,1,1,2,4,53,6416.666667
12/31/17 0:00,8801,0,1,0,1,0,6,5,63,3083.333333
9/30/18 0:00,8802,0,0,0,5,0,5,3,39,5750
12/31/17 0:00,8803,0,1,0,5,0,5,1,33,7916.666667
1/31/18 0:00,8804,0,1,0,2,2,4,5,29,4750
7/31/18 0:00,8805,1,0,1,2,2,6,4,58,6666.666667
4/30/18 0:00,8806,0,1,0,4,2,6,5,54,5750
3/31/18 0:00,8807,1,1,0,6,4,4,1,79,3250
11/30/17 0:00,8808,0,1,1,3,0,4,1,39,4000
5/31/18 0:00,8809,1,1,0,5,0,5,2,49,5666.666667
9/30/18 0:00,8810,1,1,1,1,0,3,5,64,7666.666667
2/28/18 0:00,8811,1,0,0,2,0,1,5,50,6166.666667
4/30/18 0:00,8812,1,1,0,4,1,3,4,33,4166.666667
7/31/18 0:00,8813,0,1,0,3,1,6,4,51,4833.333333
8/31/18 0:00,8814,1,1,0,4,0,2,1,63,6750
5/31/18 0:00,8815,0,1,0,2,2,6,3,55,3500
9/30/18 0:00,8816,1,1,0,2,1,3,4,46,6916.666667
6/30/18 0:00,8817,1,1,1,3,1,4,4,54,3000
12/31/17 0:00,8818,0,0,0,3,4,6,1,70,7833.333333
5/31/18 0:00,8819,0,1,0,3,0,3,4,77,6500
2/28/18 0:00,8820,0,1,1,1,0,6,3,62,5250
10/31/18 0:00,8821,0,1,0,2,2,6,1,25,5166.666667
11/30/17 0:00,8822,0,1,1,5,2,6,3,80,5166.666667
6/30/18 0:00,8823,1,1,0,2,3,1,1,34,6666.666667
7/31/18 0:00,8824,1,1,1,2,0,3,4,45,3916.666667
10/31/18 0:00,8825,0,1,0,5,0,6,1,65,2666.666667
11/30/17 0:00,8826,1,1,1,2,3,3,1,76,4500
12/31/17 0:00,8827,0,1,0,4,0,4,1,58,4250
8/31/18 0:00,8828,1,1,1,2,3,1,1,75,7166.666667
4/30/18 0:00,8829,1,1,0,6,0,6,5,46,4916.666667
4/30/18 0:00,8830,1,1,1,3,0,4,4,31,4666.666667
5/31/18 0:00,8831,0,1,0,2,1,1,3,52,2916.666667
1/31/18 0:00,8832,0,1,0,2,2,3,4,81,4500
7/31/18 0:00,8833,0,1,1,3,0,5,2,68,5833.333333
3/31/18 0:00,8834,1,1,0,4,0,6,5,45,5000
11/30/17 0:00,8835,1,1,1,3,0,3,1,53,5333.333333
5/31/18 0:00,8836,0,1,1,4,0,6,3,66,4583.333333
10/31/17 0:00,8837,1,1,0,5,0,1,3,44,5000
7/31/18 0:00,8838,1,1,0,2,0,2,2,33,7250
9/30/18 0:00,8839,0,1,1,6,0,2,1,67,6416.666667
10/31/18 0:00,8840,1,1,0,6,0,5,5,47,4416.666667
6/30/18 0:00,8841,1,1,0,1,3,3,1,55,2416.666667
2/28/18 0:00,8842,0,1,0,4,3,5,5,77,6833.333333
9/30/18 0:00,8843,0,0,1,2,2,6,1,24,2500
10/31/18 0:00,8844,0,0,1,6,4,5,5,57,4666.666667
1/31/18 0:00,8845,1,0,0,5,0,3,1,45,3166.666667
10/31/18 0:00,8846,1,1,0,1,2,6,3,33,3583.333333
6/30/18 0:00,8847,0,1,0,3,0,5,3,60,1833.333333
1/31/18 0:00,8848,0,1,0,2,3,4,1,1003,2416.666667
2/28/18 0:00,8849,0,0,0,1,0,6,5,34,5000
4/30/18 0:00,8850,1,1,0,2,0,5,5,57,2250
9/30/18 0:00,8851,0,1,0,2,4,1,1,34,6333.333333
10/31/18 0:00,8852,0,0,0,1,0,2,1,70,6250
1/31/18 0:00,8853,0,1,0,3,1,6,1,62,5000
12/31/17 0:00,8854,1,1,0,1,3,6,3,41,4083.333333
12/31/17 0:00,8855,1,1,1,2,1,5,4,32,2583.333333
11/30/17 0:00,8856,0,1,1,2,2,6,5,24,2500
11/30/17 0:00,8857,0,0,0,3,2,1,4,48,6333.333333
6/30/18 0:00,8858,1,1,0,4,0,6,5,57,7083.333333
5/31/18 0:00,8859,1,1,1,3,4,6,1,48,4000
9/30/18 0:00,8860,1,1,0,1,2,6,2,65,5583.333333
10/31/17 0:00,8861,1,0,1,4,0,6,1,34,5583.333333
6/30/18 0:00,8862,1,0,0,1,2,6,5,26,4000
2/28/18 0:00,8863,1,1,0,3,0,6,1,70,5666.666667
12/31/17 0:00,8864,1,1,0,2,1,6,2,53,5416.666667
9/30/18 0:00,8865,0,1,0,2,0,6,1,38,5916.666667
2/28/18 0:00,8866,1,1,0,4,5,4,3,65,4083.333333
3/31/18 0:00,8867,1,0,1,6,2,6,1,74,3500
7/31/18 0:00,8868,0,1,0,2,2,4,4,46,7000
10/31/18 0:00,8869,0,0,1,1,2,3,2,52,5833.333333
5/31/18 0:00,8870,1,1,0,2,0,6,1,82,3250
10/31/17 0:00,8871,1,1,0,4,0,3,1,49,8333.333333
4/30/18 0:00,8872,1,0,0,2,0,6,1,50,4083.333333
9/30/18 0:00,8873,0,1,0,3,0,4,2,61,5833.333333
10/31/18 0:00,8874,0,1,0,2,0,4,3,47,2916.666667
10/31/18 0:00,8875,0,1,1,2,2,1,4,67,5250
7/31/18 0:00,8876,1,1,0,4,4,5,4,81,2916.666667
7/31/18 0:00,8877,0,0,1,3,0,4,3,56,4083.333333
5/31/18 0:00,8878,0,0,0,1,4,4,4,55,1333.333333
5/31/18 0:00,8879,0,1,0,3,4,6,1,68,2333.333333
10/31/18 0:00,8880,1,0,1,4,0,6,4,52,4916.666667
8/31/18 0:00,8881,1,1,0,3,1,6,5,88,2083.333333
9/30/18 0:00,8882,1,1,0,2,0,5,5,30,2500
10/31/18 0:00,8883,1,1,0,1,0,5,1,59,3083.333333
8/31/18 0:00,8884,0,1,0,2,0,4,4,53,3166.666667
11/30/17 0:00,8885,0,1,0,3,2,2,1,65,6166.666667
8/31/18 0:00,8886,1,1,1,5,0,6,1,59,4166.666667
6/30/18 0:00,8887,0,0,0,1,2,1,5,64,4750
10/31/17 0:00,8888,0,0,0,4,3,6,2,50,5916.666667
7/31/18 0:00,8889,0,1,0,2,1,3,5,74,6500
1/31/18 0:00,8890,1,0,0,2,3,4,1,43,4250
1/31/18 0:00,8891,1,1,1,2,4,1,1,40,5916.666667
5/31/18 0:00,8892,1,1,0,1,1,6,4,32,7000
4/30/18 0:00,8893,1,0,0,1,4,4,1,47,5750
3/31/18 0:00,8894,0,1,0,1,0,6,3,44,5083.333333
12/31/17 0:00,8895,1,1,0,2,0,5,1,63,5666.666667
10/31/17 0:00,8896,1,1,1,1,0,3,1,67,4833.333333
8/31/18 0:00,8897,0,1,0,4,0,1,3,79,8500
6/30/18 0:00,8898,0,1,0,1,1,1,1,51,2750
4/30/18 0:00,8899,1,1,0,3,0,2,5,70,3916.666667
9/30/18 0:00,8900,1,1,0,3,2,3,3,42,5500
8/31/18 0:00,8901,1,1,0,4,0,6,2,71,4166.666667
7/31/18 0:00,8902,1,1,0,6,1,5,3,55,5583.333333
3/31/18 0:00,8903,1,0,0,5,0,1,2,47,2750
2/28/18 0:00,8904,0,1,0,5,0,6,5,85,3750
4/30/18 0:00,8905,1,1,0,1,3,5,1,62,4916.666667
5/31/18 0:00,8906,1,1,0,2,0,6,1,29,2750
3/31/18 0:00,8907,0,1,0,1,0,6,3,70,2500
9/30/18 0:00,8908,0,1,0,2,2,1,2,54,5500
12/31/17 0:00,8909,0,1,0,2,0,1,5,51,5333.333333
5/31/18 0:00,8910,0,1,0,4,0,6,3,78,2333.333333
2/28/18 0:00,8911,0,0,0,2,0,1,2,40,5083.333333
4/30/18 0:00,8912,1,1,0,1,3,4,5,47,6083.333333
6/30/18 0:00,8913,1,1,1,4,0,6,1,35,5333.333333
3/31/18 0:00,8914,0,0,1,2,0,1,2,60,5166.666667
12/31/17 0:00,8915,0,1,0,3,4,4,3,62,4166.666667
3/31/18 0:00,8916,0,1,1,2,0,6,3,52,5916.666667
4/30/18 0:00,8917,1,1,0,4,0,1,2,73,5416.666667
7/31/18 0:00,8918,1,1,1,3,0,2,5,35,5833.333333
1/31/18 0:00,8919,0,0,0,3,0,1,1,79,4500
12/31/17 0:00,8920,1,1,0,2,2,2,2,32,5083.333333
12/31/17 0:00,8921,0,1,0,1,0,1,3,69,2166.666667
6/30/18 0:00,8922,0,0,0,1,0,4,5,72,4333.333333
2/28/18 0:00,8923,1,0,0,1,0,3,1,41,5333.333333
7/31/18 0:00,8924,1,0,1,2,3,5,1,53,5750
11/30/17 0:00,8925,0,0,1,1,0,5,1,33,7750
10/31/17 0:00,8926,0,1,1,3,3,1,5,54,6916.666667
10/31/18 0:00,8927,0,1,1,3,0,4,2,49,4250
2/28/18 0:00,8928,0,0,0,6,1,2,1,46,3166.666667
7/31/18 0:00,8929,0,1,1,4,0,6,1,66,4000
9/30/18 0:00,8930,1,1,1,2,2,4,1,38,2916.666667
12/31/17 0:00,8931,0,1,0,3,0,6,5,47,5333.333333
4/30/18 0:00,8932,0,1,0,5,0,4,3,53,4333.333333
6/30/18 0:00,8933,1,0,1,2,0,5,4,59,3250
2/28/18 0:00,8934,1,0,0,6,1,1,5,51,7666.666667
2/28/18 0:00,8935,1,1,0,3,0,6,2,49,5833.333333
12/31/17 0:00,8936,1,1,0,6,0,4,3,31,3750
10/31/17 0:00,8937,0,0,0,3,1,5,1,68,4583.333333
11/30/17 0:00,8938,1,1,0,4,1,4,1,42,5166.666667
8/31/18 0:00,8939,1,1,0,4,0,6,1,49,6166.666667
3/31/18 0:00,8940,0,1,0,4,4,4,1,77,1833.333333
6/30/18 0:00,8941,1,0,0,2,0,4,4,68,3666.666667
2/28/18 0:00,8942,1,1,0,6,0,1,1,38,833.3333333
5/31/18 0:00,8943,0,0,1,3,0,3,1,38,4583.333333
8/31/18 0:00,8944,1,0,1,6,0,4,1,45,3666.666667
8/31/18 0:00,8945,0,1,0,4,5,5,4,70,2666.666667
1/31/18 0:00,8946,1,1,0,2,0,6,4,51,5916.666667
4/30/18 0:00,8947,0,1,1,2,0,6,4,65,4083.333333
2/28/18 0:00,8948,1,1,0,3,1,6,2,66,4666.666667
6/30/18 0:00,8949,0,0,0,6,0,6,2,50,4500
10/31/17 0:00,8950,1,1,0,1,0,6,4,41,5666.666667
10/31/17 0:00,8951,0,1,0,1,2,6,5,60,4916.666667
6/30/18 0:00,8952,0,1,0,6,2,3,1,67,6166.666667
8/31/18 0:00,8953,1,1,0,3,0,6,1,74,3416.666667
4/30/18 0:00,8954,0,1,1,2,2,1,1,57,7083.333333
8/31/18 0:00,8955,0,1,0,1,2,3,4,45,6750
3/31/18 0:00,8956,0,1,0,2,0,5,1,38,3250
2/28/18 0:00,8957,0,1,0,1,0,6,1,31,5583.333333
3/31/18 0:00,8958,0,1,0,2,3,6,1,56,6166.666667
3/31/18 0:00,8959,0,0,0,1,0,3,1,54,6500
11/30/17 0:00,8960,0,1,0,2,0,6,2,92,6083.333333
8/31/18 0:00,8961,1,1,0,5,4,5,3,59,6333.333333
10/31/17 0:00,8962,1,1,0,1,0,6,2,52,4416.666667
5/31/18 0:00,8963,0,1,0,2,0,4,4,61,3083.333333
7/31/18 0:00,8964,0,1,1,1,0,5,5,55,4000
3/31/18 0:00,8965,1,1,0,3,0,4,1,71,8333.333333
4/30/18 0:00,8966,1,1,0,3,0,5,3,64,6000
11/30/17 0:00,8967,1,1,0,4,0,5,4,30,2083.333333
2/28/18 0:00,8968,1,1,1,1,0,3,4,55,4333.333333
3/31/18 0:00,8969,1,1,0,1,2,3,1,80,5250
9/30/18 0:00,8970,1,1,0,1,0,5,4,40,833.3333333
4/30/18 0:00,8971,1,1,0,2,2,6,4,66,5916.666667
12/31/17 0:00,8972,1,0,0,3,0,6,3,34,4583.333333
9/30/18 0:00,8973,1,1,0,2,0,6,3,81,6666.666667
7/31/18 0:00,8974,0,1,0,2,0,6,3,86,5666.666667
8/31/18 0:00,8975,1,0,1,2,0,6,1,63,4916.666667
6/30/18 0:00,8976,1,0,0,3,2,5,3,50,3083.333333
4/30/18 0:00,8977,1,0,0,1,0,6,2,64,4500
10/31/18 0:00,8978,0,1,0,1,1,5,1,71,4666.666667
3/31/18 0:00,8979,1,0,0,1,0,4,1,72,8750
8/31/18 0:00,8980,1,1,0,1,4,4,2,49,4333.333333
12/31/17 0:00,8981,0,0,0,4,0,1,1,33,6583.333333
3/31/18 0:00,8982,1,1,1,3,1,1,4,82,5333.333333
7/31/18 0:00,8983,1,0,0,4,0,2,3,67,5083.333333
5/31/18 0:00,8984,0,0,1,4,0,6,5,53,4250
3/31/18 0:00,8985,0,1,0,2,0,4,4,72,5833.333333
5/31/18 0:00,8986,1,1,0,2,0,5,4,32,7000
3/31/18 0:00,8987,1,1,1,1,1,6,1,78,3416.666667
9/30/18 0:00,8988,1,0,0,1,0,4,5,40,4083.333333
8/31/18 0:00,8989,1,1,1,2,0,3,4,1003,7000
7/31/18 0:00,8990,0,1,1,6,2,5,2,47,6416.666667
9/30/18 0:00,8991,1,1,0,4,4,2,1,222,4666.666667
12/31/17 0:00,8992,1,0,1,6,0,2,4,48,6250
6/30/18 0:00,8993,1,0,1,2,2,6,1,68,7833.333333
6/30/18 0:00,8994,0,1,0,6,0,4,4,81,3166.666667
9/30/18 0:00,8995,1,1,0,4,0,6,4,34,6833.333333
1/31/18 0:00,8996,1,0,0,2,0,4,3,62,5916.666667
1/31/18 0:00,8997,0,1,0,6,0,3,2,54,4750
8/31/18 0:00,8998,0,1,0,2,0,6,3,46,6916.666667
6/30/18 0:00,8999,1,0,1,2,0,6,3,44,2083.333333
7/31/18 0:00,9000,1,1,1,4,0,6,1,44,8583.333333
10/31/18 0:00,9001,1,1,0,3,2,6,4,66,5000
6/30/18 0:00,9002,1,1,1,4,1,4,1,45,1500
7/31/18 0:00,9003,1,1,0,3,2,6,1,55,5083.333333
5/31/18 0:00,9004,1,1,1,2,2,5,4,55,7333.333333
11/30/17 0:00,9005,1,0,0,1,0,6,4,50,7083.333333
8/31/18 0:00,9006,1,1,0,2,5,6,1,48,4916.666667
11/30/17 0:00,9007,1,1,0,2,0,4,3,32,3583.333333
10/31/18 0:00,9008,0,1,0,3,0,5,1,67,3500
11/30/17 0:00,9009,0,1,0,3,2,2,1,57,6416.666667
7/31/18 0:00,9010,1,1,0,3,2,5,4,69,6250
5/31/18 0:00,9011,1,1,1,3,0,1,5,73,4000
12/31/17 0:00,9012,0,1,0,2,3,6,1,45,5750
6/30/18 0:00,9013,1,0,0,2,2,5,3,27,3750
6/30/18 0:00,9014,0,1,0,1,0,4,5,30,4416.666667
9/30/18 0:00,9015,1,1,0,1,0,5,3,56,7000
9/30/18 0:00,9016,1,0,0,2,2,1,2,60,5083.333333
5/31/18 0:00,9017,1,1,0,3,0,3,2,60,3250
4/30/18 0:00,9018,1,1,0,5,0,1,4,63,6916.666667
8/31/18 0:00,9019,0,1,0,4,1,1,1,63,6750
3/31/18 0:00,9020,1,0,0,4,0,6,2,54,5333.333333
10/31/18 0:00,9021,1,1,0,1,0,3,3,92,5250
12/31/17 0:00,9022,0,1,0,1,0,3,1,78,5416.666667
7/31/18 0:00,9023,0,0,0,5,0,1,5,208,7000
3/31/18 0:00,9024,1,0,0,5,1,4,5,39,5333.333333
7/31/18 0:00,9025,1,0,1,2,0,6,2,39,5666.666667
2/28/18 0:00,9026,0,0,1,3,0,3,1,48,2583.333333
9/30/18 0:00,9027,1,1,0,1,0,5,5,1003,4583.333333
3/31/18 0:00,9028,0,1,0,2,2,5,1,52,2416.666667
12/31/17 0:00,9029,1,1,1,2,0,3,2,47,1750
7/31/18 0:00,9030,0,0,0,2,0,6,3,48,6416.666667
10/31/17 0:00,9031,0,1,0,2,0,4,4,76,4916.666667
6/30/18 0:00,9032,1,0,1,2,2,6,1,34,4500
2/28/18 0:00,9033,1,1,0,2,2,6,1,30,1583.333333
1/31/18 0:00,9034,0,1,1,5,3,4,3,36,3750
9/30/18 0:00,9035,0,1,0,1,0,6,4,73,4166.666667
12/31/17 0:00,9036,0,1,0,5,3,4,5,57,2583.333333
5/31/18 0:00,9037,0,0,0,2,0,4,3,209,5500
2/28/18 0:00,9038,0,1,0,1,0,1,1,39,3250
5/31/18 0:00,9039,1,1,0,1,3,3,5,57,9000
11/30/17 0:00,9040,1,1,1,1,1,5,5,56,1083.333333
10/31/17 0:00,9041,1,1,1,2,4,5,4,59,6000
3/31/18 0:00,9042,0,1,0,2,0,5,4,40,6083.333333
1/31/18 0:00,9043,1,0,0,2,1,4,5,58,5750
12/31/17 0:00,9044,1,1,1,1,3,6,4,43,6500
7/31/18 0:00,9045,0,0,0,2,0,6,4,37,5083.333333
9/30/18 0:00,9046,1,1,0,2,5,6,1,75,5000
11/30/17 0:00,9047,1,1,1,4,3,5,1,47,4000
3/31/18 0:00,9048,1,1,0,6,0,3,1,52,5250
3/31/18 0:00,9049,1,1,0,6,0,3,5,77,3583.333333
9/30/18 0:00,9050,1,1,0,4,0,4,5,40,5000
10/31/18 0:00,9051,1,0,0,5,0,3,1,51,5416.666667
4/30/18 0:00,9052,1,1,0,1,3,4,3,1003,3250
1/31/18 0:00,9053,1,1,0,2,0,3,1,35,4916.666667
2/28/18 0:00,9054,0,1,0,1,0,6,1,88,2083.333333
10/31/17 0:00,9055,0,1,0,2,1,5,1,89,5416.666667
4/30/18 0:00,9056,0,1,0,3,4,3,3,34,4500
8/31/18 0:00,9057,1,0,0,4,0,3,4,70,4833.333333
11/30/17 0:00,9058,1,1,0,1,0,4,5,50,8333.333333
11/30/17 0:00,9059,0,1,1,3,0,6,3,1003,4166.666667
1/31/18 0:00,9060,0,1,1,6,0,3,1,56,4750
2/28/18 0:00,9061,0,1,1,1,0,4,1,37,8333.333333
6/30/18 0:00,9062,0,0,0,1,0,1,1,52,3500
3/31/18 0:00,9063,1,0,1,6,0,4,4,64,6250
10/31/17 0:00,9064,0,1,1,2,4,5,5,65,4583.333333
3/31/18 0:00,9065,1,0,1,2,0,4,5,68,6083.333333
2/28/18 0:00,9066,0,1,1,1,4,4,2,67,2833.333333
9/30/18 0:00,9067,0,1,1,2,2,6,1,64,5333.333333
8/31/18 0:00,9068,1,1,0,5,0,1,5,50,5083.333333
3/31/18 0:00,9069,0,1,1,3,0,4,1,50,1000
11/30/17 0:00,9070,0,0,1,1,0,6,1,30,5583.333333
6/30/18 0:00,9071,1,1,0,3,0,6,2,1003,3500
1/31/18 0:00,9072,0,1,1,4,2,6,5,38,5083.333333
1/31/18 0:00,9073,1,1,1,5,1,1,1,1003,5416.666667
2/28/18 0:00,9074,1,1,0,2,0,6,1,48,1666.666667
